"2024-06-16 15:59:48",バカチンガー,5
"2024-06-16 16:00:35",バカチンガー,1
"2024-06-16 16:13:45",バカチンガー,3
"2024-06-16 16:55:18",バカチンガー,3
"2024-06-16 16:55:34",バカチンガー,1
"2024-06-16 17:00:09",バカチンガー,3
"2024-06-16 17:03:36",バカチンガー,0
"2024-06-16 17:16:03",バカチンガー,2
"2024-06-16 17:22:39",バカチンガー,3
"2024-06-17 00:12:22",バカチン花子,2
"2024-06-18 00:43:20",バカチンガー,0
